trj_id,avg_speed,osname,hour,day of week,day,month,is_Weekday,time_group,origin_lat,origin_lng,dest_lat,dest_lng,duration,euclid_dist,avg_bearing
1920,19.804906,android,2,3,11,4,1,late night,1.3482626,103.9573021,1.3322169,103.7686339,1215,21048.96192,254.9051573
19201,16.29141948,ios,12,6,21,4,0,day,1.284796735,103.7991269,1.352583692,103.8891344,1718,12527.14319,15.84174253
19208,15.56680921,android,23,3,11,4,1,night,1.3966352,103.9034572,1.424348,103.7965852,913,12273.17143,331.3829192
19209,19.04309139,ios,8,0,8,4,1,morning peak,1.356910178,103.9411186,1.276949153,103.8579284,1082,12828.79443,196.9640786
19214,21.32770009,android,21,2,17,4,1,night,1.3903948,103.8691489,1.3408533,103.7495835,1094,14387.66294,209.5675606
19218,13.03832096,android,11,0,8,4,1,day,1.4421341,103.7861609,1.3422785,103.7819399,1103,11113.34587,180.5495602
19238,12.88405671,android,8,2,10,4,1,morning peak,1.3300844,103.7425678,1.2788071,103.8288226,917,11155.79186,153.7180863
19239,18.96206943,ios,14,4,12,4,1,day,1.30306548,103.80135,1.432191445,103.7726648,915,14707.9789,358.2381001
19240,20.12824717,ios,14,5,13,4,0,day,1.307166664,103.8021632,1.432188905,103.7726482,877,14283.7653,358.1280895
19248,14.16049368,ios,7,5,13,4,0,late night,1.316013843,103.8568547,1.391163147,103.8711614,977,8506.21977,1.949440705
1927,18.46115727,android,7,4,12,4,1,late night,1.4393566,103.8095968,1.3790703,103.9221313,1069,14192.40711,160.0819416
19276,15.0259383,android,4,6,21,4,0,late night,1.3566379,103.8757865,1.3854688,103.9994653,1561,14117.33728,36.96730795
19277,20.26015604,ios,16,0,8,4,1,day,1.345043936,103.9835225,1.394148746,103.8914511,993,11600.34334,342.02865
19278,17.55883479,ios,8,0,8,4,1,morning peak,1.290684989,103.8254985,1.326830748,103.7195602,1077,12443.69305,325.6974126
19283,13.75030661,android,9,4,12,4,1,morning peak,1.2884786,103.7936218,1.3690594,103.7788779,976,9108.847174,357.898711
19285,19.08682959,ios,5,3,11,4,1,late night,1.256039972,103.8237633,1.34597221,103.9836868,1194,20397.56395,20.99306234
193,9.718434066,ios,9,4,12,4,1,morning peak,1.331335343,103.8188759,1.323376074,103.8925091,985,8233.14178,112.0963725
1930,17.29144215,android,5,5,20,4,0,late night,1.308111,103.9218287,1.3785924,103.7588404,1538,19740.84524,336.9558954
19301,15.75622797,android,7,1,9,4,1,late night,1.4067016,103.7848254,1.3290766,103.708321,1087,12117.3023,193.3897377
1932,17.98000236,android,10,6,14,4,0,day,1.3188124,103.8546765,1.3488167,103.9849067,1092,14856.47994,41.95328725
19320,20.55478956,ios,1,5,13,4,0,late night,1.31516114,103.8261327,1.341404817,103.9817252,1017,17540.88414,50.64431447
19329,19.29256779,android,9,4,19,4,1,morning peak,1.3407097,103.6972243,1.3289888,103.8671829,1315,18938.30436,101.6644142
1933,15.28082778,android,15,3,18,4,1,day,1.2945979,103.841828,1.4446366,103.7794819,1997,18065.81368,357.0024484
19335,17.7295926,ios,11,1,16,4,1,day,1.342151429,103.7355489,1.425244743,103.7765874,968,10304.3984,4.094920836
19336,14.33704797,ios,15,6,14,4,0,day,1.292622644,103.8441898,1.367722981,103.8868784,1145,9604.9478,6.5286931
19339,15.91779142,ios,7,5,20,4,0,late night,1.298421482,103.8474746,1.389792929,103.7623377,1438,13885.14475,350.5404105
19343,18.83957662,ios,0,3,11,4,1,late night,1.356570275,103.9574131,1.392252092,103.8522418,1052,12346.05575,333.0270721
19344,17.55107185,android,4,0,8,4,1,late night,1.2516047,103.8429267,1.317182339,103.9877605,1532,17674.99938,28.02820288
19354,16.12926876,ios,11,6,14,4,0,day,1.359942125,103.9605948,1.396863394,103.9034951,1401,7559.343896,345.127342
19364,14.15104452,android,6,5,20,4,0,late night,1.3807139,103.7561125,1.2694011,103.8138701,1211,13943.63758,171.192584
19367,15.80191586,android,6,3,11,4,1,late night,1.4132849,103.8313172,1.3244588,103.8976138,1092,12323.49149,169.6184043
19370,17.39339506,ios,0,0,15,4,1,late night,1.319034538,103.8483881,1.344474005,103.9687312,1002,13673.71939,44.92647359
19383,18.37386024,ios,0,6,21,4,0,late night,1.369247677,103.7483572,1.25144313,103.8248525,1314,15617.39691,168.3758618
19387,14.12540127,ios,9,3,18,4,1,morning peak,1.363080307,103.7425528,1.410554046,103.8278625,2143,10853.46809,15.80657825
19396,15.4428806,ios,5,0,15,4,1,late night,1.322704087,103.7457018,1.347690956,103.8380934,1091,10639.86659,38.24488526
19399,22.69593887,ios,15,3,11,4,1,day,1.346797073,103.9668941,1.435596539,103.7958057,1193,21429.00376,345.786535
194,18.00840267,ios,6,2,10,4,1,late night,1.357673476,103.9304355,1.280741169,103.8259757,1071,14423.07244,201.5969651
19401,17.76599785,ios,2,1,9,4,1,late night,1.439444068,103.7709701,1.304075019,103.8526938,1227,17581.36017,170.8836716
19402,14.0566637,android,0,4,12,4,1,late night,1.4161309,103.8397735,1.3718474,103.9304131,1176,11214.54885,157.6299369
19410,23.19682812,ios,6,5,13,4,0,late night,1.343343458,103.9827168,1.279500767,103.8595286,780,15424.97602,209.7758866
19413,17.54992441,android,4,5,13,4,0,late night,1.3085345,103.7611271,1.2980952,103.8979563,1148,15255.00503,102.2965942
19415,14.92183163,ios,6,2,10,4,1,late night,1.278189812,103.8489142,1.318644835,103.7712656,1006,9733.732182,334.8196747
1942,17.67723553,android,3,2,17,4,1,late night,1.307803,103.7915192,1.3308002,103.9158343,1023,14054.14256,49.95980413
19425,9.25568554,android,22,6,14,4,0,night,1.3618785,103.9649166,1.3535961,103.9279083,1120,4215.803479,224.4145939
1943,17.711021,ios,10,3,11,4,1,day,1.422217819,103.8315448,1.286928475,103.844332,1185,15110.49768,178.4787968
19431,18.79082626,android,2,4,19,4,1,late night,1.3988652,103.7482113,1.3974167,103.903555,1264,17269.03985,88.7161124
19433,4.654920383,android,10,1,9,4,1,day,1.3057318,103.821483,1.3319116,103.8157951,1093,2978.938848,357.0571912
1944,12.75333837,android,7,5,13,4,0,late night,1.3073686,103.7909834,1.419422,103.8245388,1427,13006.14289,2.588607777
19440,22.06195605,ios,12,4,19,4,1,day,1.341054499,103.6445811,1.352918369,103.8403758,1318,21805.30102,69.30629242
19442,20.1292233,android,21,2,10,4,1,night,1.4318721,103.8031884,1.3132258,103.7603023,969,14027.80572,185.2817034
1946,13.72307712,ios,9,1,9,4,1,morning peak,1.293170953,103.7929529,1.34422284,103.8774991,1079,10979.93612,20.11288503
19460,15.42000784,android,7,3,18,4,1,late night,1.3466836,103.7378796,1.3231536,103.8902707,1275,17141.37654,119.1559002
1947,18.42725395,ios,13,3,18,4,1,day,1.401488672,103.7435647,1.370549808,103.888875,1314,16515.32736,135.0649613
19474,23.28943333,ios,22,4,12,4,1,night,1.438656768,103.7686357,1.329371464,103.8535765,787,15389.15727,169.3835325
19486,17.5086032,ios,8,2,10,4,1,morning peak,1.42680501,103.8543455,1.331069402,103.8493976,884,10659.51406,180.7041686
19496,16.92136783,android,11,6,14,4,0,day,1.3704099,103.971369,1.3770391,103.8588197,1037,12533.01039,289.8877231
195,17.07170248,android,8,4,19,4,1,morning peak,1.449795,103.8215817,1.3349233,103.7449933,1532,15350.46874,188.9187476
19506,13.76005486,ios,15,4,19,4,1,day,1.353573361,103.9874241,1.316075871,103.8634614,2459,14397.25615,221.1904896
19513,18.30674912,ios,4,4,19,4,1,late night,1.357158976,103.9315321,1.445157491,103.8286729,1384,15049.32959,351.7310753
19514,20.20957116,ios,11,6,14,4,0,day,1.308102782,103.8572692,1.350655126,103.9856535,1092,15035.73766,32.27086212
19526,19.57853964,android,4,6,21,4,0,late night,1.3468772,103.7051887,1.313738,103.8750315,1219,19236.79766,124.5288235
1953,12.94930282,android,10,4,19,4,1,day,1.3013215,103.8552247,1.407241,103.7834926,1424,14223.19989,353.7247571
19532,10.9180121,ios,9,2,17,4,1,morning peak,1.315268057,103.9056976,1.321221593,103.8740667,1311,3578.044398,307.8639873
19535,14.07129924,android,10,1,16,4,1,day,1.3445205,103.7332763,1.3524959,103.8401783,1253,11916.71174,68.33337223
19543,18.69346335,ios,1,4,12,4,1,late night,1.385522302,104.0005796,1.398950159,103.8553886,1202,16208.64716,301.5584521
19547,11.85145766,android,12,1,9,4,1,day,1.3279174,103.8694205,1.3143132,103.933822,934,7317.287509,128.729161
1955,13.34801471,ios,0,1,9,4,1,late night,1.368142671,103.8856515,1.368925113,103.9572119,1146,7955.353037,84.87755954
19551,14.36436223,android,6,5,20,4,0,late night,1.4276744,103.7977461,1.3176011,103.8430149,1425,13233.70015,174.0947584
19555,19.36600513,ios,7,1,9,4,1,late night,1.341102343,103.8283435,1.397574974,103.9032424,806,10428.51247,12.76828514
1956,16.59284485,android,7,2,17,4,1,late night,1.3490588,103.9254372,1.2791174,103.8292364,1026,13223.09428,201.9352155
19561,20.61524969,ios,23,4,12,4,1,night,1.275866276,103.8283049,1.353242748,103.9871493,1110,19642.63564,23.13718688
19562,14.72747899,android,9,2,17,4,1,morning peak,1.3312499,103.741229,1.2830922,103.8351003,932,11729.03502,150.4557612
19568,20.25821012,ios,7,3,18,4,1,late night,1.283535201,103.8199714,1.384691147,103.9782005,1789,20878.42414,15.77574269
19573,15.69208668,ios,9,4,12,4,1,morning peak,1.285196099,103.8476213,1.317215137,103.963745,1146,13391.01415,40.83325378
19582,21.73877273,android,12,0,15,4,1,day,1.3436023,103.9828752,1.3532553,103.7881108,1169,21677.40617,288.0700921
19592,18.6682875,ios,7,0,15,4,1,late night,1.418841965,103.8325202,1.296324289,103.8515399,1163,13786.43409,177.5837914
196,13.89748716,android,2,5,20,4,0,late night,1.3924322,103.7452584,1.3086825,103.8473199,1498,14678.05613,162.2195849
19601,19.12993738,ios,1,4,19,4,1,late night,1.430218873,103.8286519,1.345250403,103.7064274,1247,16548.89371,198.1419527
19603,13.60890701,ios,9,1,16,4,1,morning peak,1.408410904,103.7464368,1.319418641,103.7711702,1091,10270.3538,176.0372148
19609,11.84712754,android,0,0,15,4,1,late night,1.3036509,103.7649802,1.292757,103.8435099,1124,8813.504734,115.0814423
19617,23.47567538,ios,15,4,12,4,1,day,1.434985789,103.8022349,1.282269675,103.8374697,1093,17427.12229,176.2258167
19618,15.28405467,android,11,2,17,4,1,day,1.3109829,103.8713877,1.3933589,103.8219526,975,10681.81851,353.964316
19624,20.70413934,android,5,6,14,4,0,late night,1.4313277,103.7695573,1.3674706,103.9308288,1148,19282.21065,152.0923634
19637,14.57433961,ios,1,2,17,4,1,late night,1.45502855,103.8009227,1.379190501,103.8583269,1219,10575.00455,171.760767
19648,14.58780426,android,7,6,21,4,0,late night,1.3275197,103.6792547,1.4157843,103.845061,2136,20881.74713,15.77445315
19650,19.28273994,ios,1,1,16,4,1,late night,1.336831716,103.9800863,1.36907413,103.8763851,956,12072.47032,328.0718939
19657,10.96330118,android,3,5,20,4,0,late night,1.4418002,103.8017521,1.3240981,103.8117102,2549,13134.60639,178.8135617
19670,19.16408592,ios,12,0,8,4,1,day,1.369099108,103.8571898,1.431035338,103.7686815,932,12009.63107,348.8423713
19672,15.97226918,ios,8,1,9,4,1,morning peak,1.337819334,103.7474576,1.330474857,103.8625246,981,12817.44089,102.0087779
19673,15.42951191,ios,8,2,17,4,1,morning peak,1.336433819,103.7468878,1.322065661,103.8842248,1268,15350.43225,109.7689926
19679,16.15742328,ios,9,3,11,4,1,morning peak,1.29964516,103.8374656,1.351582557,103.7118695,1391,15109.1817,333.0439762
19684,9.891387682,android,10,1,9,4,1,day,1.3845819,103.7423562,1.4129958,103.8239469,1346,9604.32298,23.88376644
19687,16.58513437,android,3,1,16,4,1,late night,1.3714997,103.8663121,1.35079,103.9602385,1039,10692.12056,133.9994442
19688,17.12748721,ios,6,1,9,4,1,late night,1.292841607,103.7933309,1.391483093,103.8558157,999,12982.8568,6.430418174
19689,17.89866075,ios,6,0,15,4,1,late night,1.39124685,103.8577985,1.29300787,103.7855102,1091,13561.05215,191.4971066
1969,17.55882826,ios,4,5,20,4,0,late night,1.439124878,103.7813524,1.263107492,103.8238433,1915,20134.14245,175.7917089
19691,12.39261931,ios,5,5,13,4,0,late night,1.320151857,103.8926276,1.377242417,103.8450482,1048,8262.823705,350.9242853
19696,15.52307996,android,14,4,19,4,1,day,1.3556275,103.8563659,1.3532616,103.9871708,1528,14543.15705,91.14918209
19697,11.35008628,android,10,0,8,4,1,day,1.340825,103.7435221,1.2927073,103.8155869,1233,9633.553729,157.3659535
19698,15.95406459,ios,5,1,16,4,1,late night,1.305777832,103.9111345,1.276816619,103.7903327,961,13809.86954,232.3711559
197,14.9109797,android,10,3,11,4,1,day,1.3414085,103.7485192,1.3393992,103.85236,1088,11545.57255,91.94264196
1971,17.86370153,android,18,4,12,4,1,day,1.3474708,103.9230679,1.3069073,103.7639318,1398,18256.33414,227.9071264
19714,9.90396292,android,10,0,8,4,1,day,1.3035551,103.8538934,1.3056238,103.9249107,884,7898.067008,81.72126242
19719,15.62680571,android,15,6,21,4,0,day,1.3740062,103.8451683,1.3524351,103.7282684,1661,13214.50739,231.4699248
19721,15.19113758,android,10,0,15,4,1,day,1.3295219,103.8451331,1.3529709,103.7232336,1101,13799.46608,313.5767817
19722,16.66109275,android,14,2,10,4,1,day,1.4441986,103.8038653,1.3590929,103.8580079,1005,11215.06914,172.3533991
19724,12.09033555,android,10,1,16,4,1,day,1.3060266,103.8399979,1.3450115,103.9385196,1495,11778.87249,28.81955092
1973,13.95746861,android,9,5,13,4,0,morning peak,1.3065263,103.8325568,1.3901533,103.7730373,974,11412.56748,352.7353925
19733,21.38603637,ios,8,6,14,4,0,morning peak,1.375462693,103.7780313,1.329254966,103.9048661,842,15006.47602,145.6702121
1974,13.74509177,android,14,4,12,4,1,day,1.3446223,103.9684149,1.4231693,103.861627,1379,14737.68408,348.8143789
19744,13.43032168,ios,10,3,18,4,1,day,1.442270549,103.8015638,1.303698939,103.8536237,2388,16459.3919,174.3072252
19745,7.268400753,android,0,0,8,4,1,late night,1.3607234,103.8864809,1.3191294,103.8484123,1107,6268.955212,192.8925929
19776,17.53401999,ios,9,4,19,4,1,morning peak,1.345032809,103.7006159,1.316528847,103.8582093,1394,17803.25563,122.821728
19779,17.55762636,android,4,1,16,4,1,late night,1.2856582,103.8473249,1.3364474,103.97957,1055,15748.57508,30.15079841
19790,7.979033413,android,1,0,15,4,1,late night,1.3563772,103.9330038,1.3129619,103.8751736,1026,8039.482202,198.9246098
19793,17.25132408,android,8,0,15,4,1,morning peak,1.3221235,103.8867097,1.3064975,103.7636247,1066,13792.70696,246.8551675
198,11.08765716,android,3,0,8,4,1,late night,1.2963276,103.8327722,1.3435815,103.8744064,1395,7002.118349,11.18344724
19804,14.59294052,ios,9,2,17,4,1,morning peak,1.395727615,103.8795839,1.316021915,103.8469619,1073,9576.071253,185.9041054
19811,18.47165788,android,7,5,20,4,0,late night,1.2934683,103.8523439,1.4382515,103.8085309,1367,16819.73961,357.7044973
19813,15.17544905,android,10,2,10,4,1,day,1.3952372,103.8757045,1.312869,103.8041607,1271,12130.02445,192.5910197
19815,20.857155,ios,13,5,20,4,0,day,1.337712909,103.9814805,1.389019535,103.7460607,1546,26784.69586,323.0878475
19824,16.43956285,ios,2,2,17,4,1,late night,1.413905977,103.8415046,1.32308546,103.8900687,1080,11451.18481,172.5001233
19828,8.014406143,ios,0,0,15,4,1,late night,1.333312333,103.7448326,1.293037224,103.7874095,1102,6515.992761,163.7426442
1984,14.54580071,android,0,4,12,4,1,late night,1.4423234,103.8406166,1.3195141,103.8532555,1145,13727.85613,178.53027
19846,18.71396967,ios,11,2,10,4,1,day,1.35209289,103.7454467,1.321290551,103.8747382,1034,14775.11414,132.1189873
19847,14.33536417,android,23,6,21,4,0,night,1.3561402,103.7472676,1.4175382,103.8332275,1545,11743.83197,11.95304235
1985,21.01940425,ios,8,6,14,4,0,morning peak,1.291417738,103.804201,1.334498941,103.9783848,1315,19947.02866,41.12127724
19856,15.4346602,android,1,1,9,4,1,late night,1.33774,103.9500517,1.3677717,103.8312201,1218,13625.34092,322.7283393
19861,9.5715264,android,23,6,21,4,0,night,1.4510092,103.8176556,1.3452931,103.6909604,2489,18344.80625,195.2346573
19871,18.31536584,ios,23,0,8,4,1,night,1.313148423,103.8823869,1.393364291,103.8188938,1000,11374.38089,352.0772995
19877,15.93892069,ios,10,0,15,4,1,day,1.351130413,103.7085826,1.327286732,103.8374275,1154,14566.31587,125.2455723
19879,15.08096968,android,7,4,19,4,1,late night,1.3451639,103.7231676,1.248511,103.8398691,1397,16846.68973,158.6612673
19886,21.3068247,android,16,1,9,4,1,day,1.3253665,103.9030069,1.4218746,103.8314726,911,13356.37043,353.7433507
199,9.724174067,android,3,4,19,4,1,late night,1.3687531,103.9601772,1.3936838,103.8937783,1296,7884.490329,335.2075711
19917,12.83997276,ios,11,1,16,4,1,day,1.329852265,103.8688514,1.316859543,103.7645763,1256,11681.45745,245.9537247
19921,19.74621131,android,13,1,16,4,1,day,1.3137651,103.9338119,1.3964069,103.8948543,989,10158.68517,355.3271423
19933,11.90365475,ios,2,4,12,4,1,late night,1.318836797,103.7629272,1.283575566,103.8358075,1064,9000.710127,149.143217
19937,20.3911858,ios,9,4,19,4,1,morning peak,1.336283288,103.7460235,1.393118629,103.9079862,1374,19081.28571,25.76296041
1994,13.57754261,ios,1,5,20,4,0,late night,1.370266371,103.7639342,1.303920728,103.907058,1768,17537.45738,149.4196584
19940,16.27935704,ios,13,4,19,4,1,day,1.311231724,103.8855396,1.410562422,103.8897333,1160,11054.9036,0.386571579
19941,15.52259787,android,9,6,14,4,0,morning peak,1.3395064,103.7072984,1.312188,103.8329545,1585,14295.05679,128.3447301
19947,16.714864,android,20,4,12,4,1,evening peak,1.3216893,103.8562002,1.4384519,103.7894883,1321,14952.05861,355.6922961
1995,20.45801068,ios,21,0,15,4,1,night,1.374883273,103.8586845,1.455706914,103.8123169,822,10360.30234,356.2336955
19961,16.83945623,ios,2,2,10,4,1,late night,1.311816587,103.770168,1.354618818,103.6872572,956,10373.06511,337.7873566
19966,17.41620194,ios,6,2,17,4,1,late night,1.294006861,103.8632042,1.352073066,103.9862222,1048,15122.93084,24.06821334
19973,11.7427315,android,1,0,8,4,1,late night,1.435438,103.7886643,1.3372594,103.8088441,1260,11145.05111,177.27121
19977,19.73227185,ios,10,5,20,4,0,day,1.384432308,103.9783496,1.269692285,103.8294514,1424,20898.74691,201.5750894
19979,18.14838814,android,3,6,21,4,0,late night,1.3621378,103.766048,1.3675608,103.9651589,1631,22142.05317,76.85400881
19984,18.4815915,android,5,6,21,4,0,late night,1.3783917,103.77246,1.3563948,103.9520156,1403,20109.29347,116.1276805
19987,16.62239858,android,2,0,8,4,1,late night,1.3029086,103.8557077,1.3127904,103.7268117,1524,14370.91664,289.9777548
1999,14.42835052,android,11,4,12,4,1,day,1.4412669,103.8014772,1.3958692,103.879188,1047,10005.20692,163.2392412
2,19.68835088,android,2,1,9,4,1,late night,1.2703772,103.857875,1.4466094,103.8063542,1520,20415.91153,357.9181125
20,18.55296444,ios,2,0,8,4,1,late night,1.336163743,103.9796005,1.298429036,103.8499383,969,15012.2621,224.3918111
200,17.2641663,ios,4,1,16,4,1,late night,1.378073369,103.9785802,1.327522403,103.8899892,1018,11339.37518,203.2511851
2000,19.5397631,ios,12,6,14,4,0,day,1.436249179,103.7888682,1.322577442,103.8737343,1119,15772.18495,169.5174122
20001,18.86451718,android,2,2,10,4,1,late night,1.4423469,103.7749793,1.330534,103.6760506,1109,16598.7173,192.0152063
20004,12.35649058,android,8,1,9,4,1,morning peak,1.3518277,103.7168271,1.3267061,103.8264609,1375,12503.42265,131.8725068
20015,14.75048105,ios,5,6,14,4,0,late night,1.292128234,103.8083202,1.369051703,103.8592834,1108,10259.54131,7.541935697
20021,16.44545959,android,12,2,17,4,1,day,1.4189982,103.8473714,1.3581466,103.7007837,1356,17644.02844,207.7562111
20027,20.61694619,ios,15,6,14,4,0,day,1.417090669,103.8240732,1.309917194,103.8458582,855,12160.71548,176.9915789
20035,18.29151238,ios,1,4,12,4,1,late night,1.425230964,103.7710222,1.321232105,103.7640458,814,11590.12013,180.9509402
20036,15.55012596,ios,1,1,16,4,1,late night,1.314991339,103.8262805,1.331041407,103.9164974,805,10186.54162,51.55596351
2004,18.36637635,android,6,5,13,4,0,late night,1.4312029,103.7876015,1.3077492,103.7665933,998,13924.65446,182.5410211
20041,17.68795431,android,23,5,20,4,0,night,1.4393238,103.8197193,1.346048,103.7159637,1246,15511.28888,194.0910647
20053,12.54747142,ios,10,5,20,4,0,day,1.319347536,103.7360802,1.44051556,103.791965,2692,14836.49941,3.429984212
20056,10.69621438,android,10,0,8,4,1,day,1.3864389,103.7417404,1.3171176,103.7200791,1125,8075.533646,184.4909966
20060,14.63399029,ios,23,2,10,4,1,night,1.429289441,103.8522645,1.298084532,103.8434551,1211,14622.15027,181.0391009
20063,13.1279648,android,10,0,15,4,1,day,1.2796636,103.8593496,1.3317664,103.9765572,1484,14259.50363,27.30284933
2007,17.8012917,android,3,2,10,4,1,late night,1.4501775,103.8029265,1.3670053,103.7109785,1136,13784.10776,192.7343026
20070,18.4332266,android,4,4,19,4,1,late night,1.4399267,103.7843138,1.3009888,103.7863245,1240,15450.8064,179.778273
20077,12.2375849,android,1,0,15,4,1,late night,1.3495702,103.9417706,1.2868471,103.8447008,1441,12848.54644,203.8568183
20078,18.45060367,ios,14,2,17,4,1,day,1.438468967,103.768657,1.391849039,103.8819484,1048,13618.78689,156.1298547
20081,22.29706433,ios,20,6,21,4,0,evening peak,1.336724257,103.9809156,1.435342751,103.8433957,1043,18813.39289,349.4810701
20096,17.51100099,android,1,2,17,4,1,late night,1.3684146,103.8568602,1.4364263,103.7718452,1030,12103.8175,350.5622246
20099,19.05933562,ios,6,4,19,4,1,late night,1.332435401,103.9549451,1.384200817,103.7425792,1663,24298.97726,324.9755493
201,18.1200921,android,5,0,8,4,1,late night,1.2869158,103.8053078,1.3135884,103.9547537,1140,16876.00682,52.18812353
2010,29.9452354,ios,18,5,20,4,0,day,1.375643643,103.9562129,1.38797963,103.7433185,1222,23705.61076,293.0720563
20100,18.21808905,ios,9,4,19,4,1,morning peak,1.425513186,103.840471,1.35751001,103.7002755,1472,17322.022,204.173734
20117,15.79050926,ios,11,2,17,4,1,day,1.329879556,103.7489795,1.343672874,103.8623853,1191,12699.67364,59.18757887
2012,16.96408317,ios,5,2,17,4,1,late night,1.446155597,103.7924216,1.371702167,103.7242455,951,11223.79228,190.3287948
20133,21.31958092,ios,17,6,21,4,0,day,1.378526017,103.7488935,1.346078053,103.9429856,1310,21875.55329,123.3962652
20142,15.92023893,ios,10,4,12,4,1,day,1.442229422,103.8412115,1.340196384,103.870936,1014,11816.92131,176.1807983
20159,13.80854793,ios,13,3,18,4,1,day,1.331464367,103.8892333,1.438371497,103.8369466,1520,13232.3973,356.3057992
2016,16.42645077,ios,0,5,13,4,0,late night,1.345678121,103.8713967,1.306318831,103.7907272,820,9978.607405,208.6715862
2017,12.35333842,android,1,5,13,4,0,late night,1.3048392,103.7643831,1.3441485,103.8445283,1286,9923.822966,24.21885389
20170,15.30963043,android,12,4,19,4,1,day,1.2818167,103.8240249,1.346431,103.9340474,2850,14184.91251,20.35154397
20178,20.14149059,ios,5,6,14,4,0,late night,1.326672333,103.8671743,1.431879777,103.8030374,944,13699.90048,355.1818821
2018,16.21957332,android,14,3,18,4,1,day,1.3466975,103.6868833,1.4312654,103.8502647,2446,20451.86444,14.69292799
20181,19.02305207,ios,13,6,14,4,0,day,1.34285078,103.6926078,1.410249411,103.8293015,1135,16942.89533,17.56889601
20189,16.24369318,android,14,5,20,4,0,day,1.3600554,103.9421225,1.4441383,103.8119498,1557,17227.93692,349.0850714
2019,15.88084096,android,13,3,18,4,1,day,1.3096905,103.8756976,1.3993796,103.7482568,1449,17325.08784,346.5861897
20193,14.3469544,android,8,2,10,4,1,morning peak,1.340163,103.7564771,1.2725074,103.8362973,1029,11633.15369,160.6407225
202,18.63809033,ios,6,2,10,4,1,late night,1.325192509,103.8266354,1.393954922,103.8193115,859,7689.255469,358.9257773
2020,17.79152872,android,10,5,20,4,0,day,1.3413433,103.9819694,1.350613,103.8360777,1178,16250.66263,289.9562247
20201,13.99020077,android,9,5,20,4,0,morning peak,1.3608386,103.7453716,1.4229553,103.8370077,1559,12307.37663,12.13644146
20202,16.58689537,android,9,5,13,4,0,morning peak,1.2855686,103.8253351,1.4133505,103.8232502,1373,14210.5891,359.8530214
20205,14.36799103,android,1,2,10,4,1,late night,1.376808,103.7730593,1.4247632,103.836623,999,8852.143127,10.85017674
20206,21.61029757,android,21,6,21,4,0,night,1.3536558,103.9642134,1.2919529,103.808222,1123,18648.8162,216.2123096
2021,17.22623827,android,6,1,16,4,1,late night,1.3981698,103.9006636,1.2775478,103.8383802,1175,15094.18304,188.5427381
20231,16.40922034,android,11,4,12,4,1,day,1.4353807,103.7886075,1.3187956,103.8334341,1189,13888.39695,174.5015392
2024,22.58073173,android,13,5,13,4,0,day,1.4106226,103.8327506,1.3387753,103.9764776,930,17863.17784,154.6264284
20258,15.74874385,ios,12,2,17,4,1,day,1.319996342,103.7818534,1.358541998,103.8574984,845,9438.351656,22.14478749
2027,14.97223519,android,12,1,16,4,1,day,1.2998416,103.8428644,1.4237575,103.8349623,1274,13806.79163,359.4633596
20278,14.12319306,android,18,1,16,4,1,day,1.3577535,103.7381753,1.4285182,103.7697709,1318,8616.950023,3.621522396
2029,15.42420791,ios,7,2,17,4,1,late night,1.287007801,103.8350356,1.332484811,103.7676991,926,9033.509045,340.9408061
20297,21.20116481,ios,1,1,16,4,1,late night,1.376169735,103.8519635,1.352911927,103.9643275,827,12755.67474,132.1228164
20299,15.22740296,ios,7,3,18,4,1,late night,1.343463861,103.6951431,1.297823813,103.8013961,1346,12855.73936,147.0688538
203,15.01274966,ios,11,3,11,4,1,day,1.289167381,103.8380131,1.332477907,103.7676023,1141,9190.176777,339.2597752
20310,9.264724349,android,23,6,21,4,0,night,1.3717031,103.7632453,1.3408056,103.7092646,1369,6914.625006,201.919417
20314,7.138703297,android,1,0,8,4,1,late night,1.3710593,103.8809775,1.334898,103.8511642,964,5210.733442,190.9373565
20328,13.28246459,android,1,4,12,4,1,late night,1.3656169,103.9621666,1.3269197,103.8699302,1068,11119.6763,210.5492352
20329,20.86932621,android,16,5,13,4,0,day,1.4510743,103.8175424,1.36602,103.9663338,1282,19052.89729,159.9774137
2033,16.01352205,android,0,5,13,4,0,late night,1.3332724,103.8889295,1.436882,103.8457004,1086,12482.89318,356.8105822
20330,17.7434417,android,2,6,14,4,0,late night,1.4219802,103.8500305,1.3546002,103.9285496,1005,11503.00301,165.8364934
20338,5.535304248,android,10,2,17,4,1,day,1.3377729,103.7047956,1.3432705,103.7362279,1229,3547.226851,51.6628473
20340,17.32403231,ios,6,5,20,4,0,late night,1.284352465,103.8182053,1.429285114,103.8297145,1387,16166.48073,0.643886872
20341,17.57416667,ios,7,5,20,4,0,late night,1.429531223,103.8268909,1.350295509,103.9641425,1306,17618.42593,158.7910882
20345,14.55238097,ios,6,6,21,4,0,late night,1.341497327,103.6965514,1.301001414,103.8634783,2380,19095.01631,129.7846254
20348,18.62094622,android,11,0,8,4,1,day,1.3480654,103.6923552,1.3351343,103.8562207,1188,18272.67813,104.541773
20354,16.45559092,android,6,6,21,4,0,late night,1.4498938,103.8219976,1.2961648,103.8518126,1503,17412.22682,176.9754388
20356,13.63916838,ios,1,2,17,4,1,late night,1.352322935,103.7475752,1.329438165,103.8522856,1394,11914.97876,130.8532663
